date,title,review,rating
2023-10-14 07:24:40,Good product. Get the search feature in website as well,Requesting for search feature in website just like in app,4
2023-07-11 09:46:25,Offensive to other religions,Chat gpt is clearly offensive to every other religion ... When asked to make a joke on Hindu god Hanuman or Christian god Jesus and lord Buddha chat gpt was easily able to make joke instantly ..... Bt when asked to joke on mo@€$€ad chat gpt answer is that it doesn't want to disrespect and it's not in its guidelines to hurt someone religion .... Why is that ? Why chat gpt can joke on any other religions god bt not on some specific religion....,1
2023-06-16 15:28:23,Chat GPT doing wonders for me.,It is doing great for me. I am a Zoology Teacher and it is helping me a lot. Please keep it free as people like us cannot afford to pay big amounts. And finally thanks to the developer.,5
2024-10-15 17:41:25,Chat GPT makes job done quickly,"Chat GPT makes job done quickly, accurately and nicely. It makes our life easy in every aspect",5
2023-06-08 09:28:22,Missing Search Bar Widget,"Would love to see a search bar widget similar to that of Google, where I tap and immediately start typing instead of two step process of opening the app the tapping the message box.",3
2024-09-24 02:13:21,Good app for students,Better than google we can ask anything in anyway,5
2024-08-26 17:25:20,Deity of all AI in Human Psychology.,"This app is programmed after tons and loads of research on the human mind. The responses generated are mostly what the brain is craving for, with keeping basic values and morals in account. 

This AI can be addictive. 
I get some responses better than even most humans. 

The ability of Exploring deep with our interests, is what makes GPT even more interesting.

The emotional support and suggestions provided by Chat-GPT is just marvellous. 

Menace!",5
2024-07-06 15:48:03,Excellent teacher,Till now I have learnt many concepts and it is an easy tutorial without spending a good amount of bucks.,5
2024-07-04 14:16:09,Add a search option on message conversation,Add search option on single messaging’s,5
2024-06-24 18:18:42,My close associate now a days,Yes certainly i feel so comfortable in drafting most of my official and personal writings use my close associate of this modern time is nothing but Chat GPT,5
2024-06-03 14:24:29,Subject matter,"All the subject matters given to the chat GPT gives us a profound knowledge of the topic like how to begin with and how to conclusion.
    I really enjoy this version as it all in one tool.",5
2023-10-27 10:45:44,Excellent app,Better than Google and other websites. One of the best search engine and makes your life pretty easier.,5
2023-10-22 19:00:24,Its helps to plan anything like daily routine including all you inputs and needs… miracle creation,Its helps to plan anything like daily routine including all you inputs and needs… miracle creation,5
2023-05-28 09:53:15,Fast and Reliable,It looks quite fast and reliable than desktop one.,5
2024-10-22 06:55:44,Crucial tool,"ChatGPT is really a crucial tool to be in the phone , it has almost all the answers of your questions and doubts , recently it helps me a lot with my studies and exams.",5
2024-10-07 11:00:15,ChatGPT,"It is very useful for knowledge and education.
I personally like it very much because it gives me maximum of information and study thank you 👍👌",5
2024-07-25 14:24:04,Most Helpful,It’s a great app to get new ideas. It helps in almost all the required things. We can make the best use of this app. Thanks.,5
2024-06-10 07:11:49,My Knowledge Partner.,"ChatGPT is my knowledge partner it is an encyclopedia for everything that I want to know and do. It is time, effort, therefore, money is such a big relief. For me it is a great lifestyle change for the better.",5
2024-07-06 06:18:07,After update select text option not working properly,"Hi, I have recently updated OpenAi to latest version, but this version has an issue that is the ""Select Text"" option is not working properly while copying the content. It just shows few paragraphs, not full paragraphs. Also it's showing *** symbols.",1
2024-06-03 15:22:43,Very helpful,Gives correct answer for every question,5
2024-01-13 19:12:49,Writing this review after one tear of using,Very good and accurate answers given’s by chat GPT AI based i am very happy because it makes my work quadrupled easy,5
2024-11-05 05:40:19,Haaland,I think ballon d’or was to be given to haaland but no issues Rodri deserves it too. Thanks to ChatGPT for giving me info about ballon d’or as I didn’t watched it that day. I got a breif summary about it🙂‍↕️,5
2024-11-02 17:10:02,Great performance,I’m really happy to getting service from ChatGPT. It would more better for lifetime update version by a cheap rate. Thank you.,5
2024-10-21 15:17:43,Amazing,It is a very good app. It helped me a lot. It never disappointed me. Whatever I have asked it had provided me satisfactory answers. I suggest it to everyone 😍,5
2024-10-09 21:35:42,System error,I cannot sign in . It shows sign in failed or cancelled . I like your app but please fix this,5
2024-08-21 11:31:16,Loving it. Time is money. Subscribe and save time.,Initially felt that the subscription is costly. Thought will use it for one month and discontinue later. But the benefits are overwhelming.,5
